date,KOSPI_rebased,EEM_rebased,foreign_netbuy,kospi_ret,eem_ret,korea_alpha,dxy_chg,fed_net_liquidity
2026-05-12,245.01909392136852,138.51020995574882,-56090.0,-0.02289501813613881,-0.030490490501798084,0.007595472365659273,0.0035736008310853773,5830545.0
2026-05-13,251.4581278713962,141.43529649286728,-37227.0,0.026279723130859578,0.02111820159721778,0.0051615215336418,0.0019330800654844271,5886199.0
2026-05-14,255.86281960785632,141.79304054117844,-21450.0,0.017516601168337864,0.0025293830973036613,0.014987218071034203,0.004061676308383166,5887884.0
2026-05-15,240.21146264532732,136.9319207443697,-56039.0,-0.06117089222465677,-0.034283204438351866,-0.026887687786304904,0.003944168694189232,5889271.0
2026-05-18,240.9442891710273,136.7214897141929,-36492.0,0.003050755853320597,-0.0015367565797141935,0.0045875124330347905,-0.0030220150348341246,5882725.0
2026-05-19,233.11011893697656,135.22738743961244,-57242.0,-0.032514446642434636,-0.010928071934439676,-0.02158637470799496,0.003334362200509311,5877007.0
2026-05-20,231.09980407921887,137.75263242537378,-29310.0,-0.008623884998750997,0.018674064725897388,-0.027297949724648385,-0.0019134182836550995,5907483.0
2026-05-21,250.54706062868868,138.95213287156534,-2212.0,0.08415090020069171,0.008707640827418706,0.07544325937327301,0.0008072024070426842,5929069.0
2026-05-22,251.57674630939425,138.63646211842027,-19221.0,0.00410974959403565,-0.0022717949456511066,0.0063815445396867565,0.0013105882671469171,5931385.0
2026-05-25,,,,,,,,5931385.0
2026-05-26,257.98179759527653,143.93950483104555,-1321.0,,,,,5930563.0
2026-05-27,263.79028172505144,143.9184601141692,-2493.0,0.022515092862820385,-0.00014620528881936767,0.022661298151639753,0.0004033570259744934,5872234.0
2026-05-28,262.3986673661471,144.38142774686207,-27414.0,-0.00527545726781109,0.00321687455747921,-0.0084923318252903,-0.0019151541493763746,5872924.0
2026-05-29,271.7228780264196,144.36038302998574,-10421.0,0.035534519873386516,-0.00014575778342651446,0.03568027765681303,-0.001110815842112367,5862410.0
2026-06-01,281.7321266017813,147.47487201899122,-28219.0,0.03683623789082824,0.021574402364661127,0.015261835526167111,0.00293189035887087,5872785.0
2026-06-02,282.15240966594695,148.9900270797413,-63035.0,0.0014917825284430641,0.010273987968302478,-0.008782205439859414,0.000201655978592008,5871585.0
2026-06-03,,147.13815654896985,,,-0.012429493215544762,,0.0031243454422480443,5833720.0
2026-06-04,276.9565526708206,145.41257045804295,-66663.0,,-0.011727658762345494,,-0.0012056175892615206,5834660.0
2026-06-05,261.6068446814587,135.92182275006516,-27638.0,-0.05542280130705535,-0.06526772532857605,0.009844924021520707,0.006639130956660466,5835021.0
2026-06-08,239.9303191028514,138.36289693761444,-2644.0,-0.08285916832566576,0.01795939855837525,-0.100818566884041,-0.00019982655268713234,5833950.0
2026-06-09,259.5660847376749,138.51020995574882,-20064.0,0.08183945117168023,0.001064685847108171,0.08077476532457206,-0.0013992942066778369,5835205.0
2026-06-10,247.8295588600953,136.06913576819954,-27754.0,-0.045215945255100976,-0.017623785194817998,-0.027592160060282978,0.00040029311046851923,5896888.0
2026-06-11,248.8916305988924,142.04556100510794,-14640.0,0.004285492592902118,0.04392197542203502,-0.0396364828291329,-0.0009004136131913754,5896815.0
2026-06-12,260.4216933995132,142.84522796923568,22041.0,0.04632563486717767,0.005629651208170827,0.04069598365900684,-0.001101548264362373,5896821.0
2026-06-15,273.9614449378705,147.54334804177216,10774.0,0.051991642330602605,0.032889583637671915,0.01910205869293069,-0.0012030350534540935,5896694.0
2026-06-16,279.7516150570282,145.1953450829237,15353.0,0.02113498167769845,-0.01591398724518367,0.03704896892288212,-0.0009033056345639778,5886554.0
2026-06-17,284.16400806974787,145.02611586423865,-9952.0,0.015772538120361723,-0.0011655278520698031,0.016938065972431526,0.00552537087909033,5848883.0
2026-06-18,290.56264162541385,149.74327946891785,12776.0,0.022517396200631534,0.03252630449742577,-0.010008908296794239,0.007593187771381293,5855460.0
2026-06-19,290.1965492490747,,-3555.0,-0.0012599430342841167,,,,5855460.0
2026-06-22,292.1882683422056,150.63170865913443,-25466.0,0.006863345199261461,,,,5851786.0
2026-06-23,262.99332485619004,142.08582677857916,-42047.0,-0.09991826041360086,-0.056733618416915044,-0.04318464199668581,0.0038606912690859474,5849227.0
2026-06-24,271.55839629687574,142.25505599726418,-46546.0,0.032567638153436995,0.0011910351829020893,0.031376602970534906,0.0019721619270280932,5812415.0
2026-06-25,286.2817025111248,143.75692900127405,-8754.0,0.05421782723356894,0.010557607204054298,0.04366022002951464,-0.0017714821778817003,5811231.0
2026-06-26,269.6410602622519,142.1281421525437,-42906.0,-0.05812681042102652,-0.011330144988809021,-0.0467966654322175,-0.0006901281141044047,5810523.0
2026-06-29,269.11020440235944,142.63581367001223,-77332.0,-0.001968750083448656,0.0035719281894479593,-0.005540678272896615,-0.002466456180885923,5813403.0
2026-06-30,271.73345945477627,144.70883125243742,-37992.0,0.009747883987686556,0.01453364010823499,-0.0047857561205484345,0.0007912355906609658,5790049.0
2026-07-01,266.18528472377506,140.62626914853382,-17028.0,-0.020417709111470672,-0.02821225262183058,0.007794543510359908,0.00197644968294175,5843326.0
2026-07-02,245.17745532770613,138.97630847423463,-43706.0,-0.07892182852207275,-0.011732947793391735,-0.06718888072868101,-0.005227327966144446,5842152.0
2026-07-03,259.2907014993931,,-21750.0,0.05756339282020484,,,,5842152.0
2026-07-06,258.10426667140433,142.9319567334177,-13144.0,-0.004575693694868432,,,,5841608.0
2026-07-07,245.44097359158803,139.01862384819916,-29172.0,-0.04906270339164165,-0.027378991896943927,-0.02168371149469772,0.002875566880665481,5839843.0
2026-07-08,232.31284900810456,140.09743994408302,3437.0,-0.053487909501730324,0.007760227126560215,-0.06124813662829054,-0.0008898194426907313,5958200.0
2026-07-09,233.7592801748565,141.26085451072282,1343.0,0.006226221119183473,0.008304324241072303,-0.00207810312188883,-0.0010885760220632479,5955775.0
2026-07-10,239.65878650269937,141.51469833875038,-3228.0,0.025237527782554503,0.0017969863548310538,0.02344054142772345,0.0002971941606035866,5961002.0
2026-07-13,218.21210958383915,136.43793474830542,-16705.0,-0.08948838151034655,-0.03587446145200035,-0.0536139200583462,0.0030701946602551544,5960752.0
2026-07-14,219.81176797275563,138.91285155187438,9565.0,0.00733074984686799,0.01813950649527607,-0.01080875664840808,-0.003356993897991045,5961269.0
2026-07-15,233.51885008675285,138.70132309781138,23031.0,0.06235827244561398,-0.0015227421487638004,0.06388101459437778,-0.004359049244739732,5986659.0
2026-07-16,218.65033098660945,135.78219169913416,-13665.0,-0.06367160122028581,-0.021046168367252593,-0.04262543285303322,0.0022885906162546377,5986685.0
2026-07-17,,133.87840333539395,,,-0.014020898763798084,,0.00019851724808894744,5986710.0
2026-07-20,208.8943166537829,134.449539844516,5198.0,,0.004266083960466904,,0.0023821127917569296,5986780.0
2026-07-21,216.3213679971117,138.2147931287385,2952.0,0.03555410918928059,0.02800495478509535,0.007549154404185243,0.0018813986080341571,5986535.0
2026-07-22,,137.47443547022476,26210.0,,-0.005356573213000426,,-0.0003854661467296294,5986434.0
