date,corr_weekly_roll8_ffill,corr_daily_roll30,fed_net_liquidity_weekly,KOSPI,NASDAQ,KOSPI_rebased,NASDAQ_rebased
2026-04-08,0.05543801111565505,-0.10444296552599355,5827299.0,5872.33984375,22634.990234375,188.25162480102105,109.61184889585766
2026-04-09,0.05543801111565505,-0.09044585821862931,5827299.0,5778.009765625,22822.419921875,185.22765293509804,110.51949296250488
2026-04-10,0.40968914629595643,-0.09343564923176226,5944988.0,5858.8701171875,22902.890625,187.81982112846703,110.9091791280454
2026-04-13,0.40968914629595643,-0.09758974155799194,5944988.0,5808.6201171875,23183.740234375,186.2089395381723,112.26921704396734
2026-04-14,0.40968914629595643,-0.06801341545566923,5944988.0,5967.75,23639.080078125,191.310221104111,114.47423863366484
2026-04-15,0.40968914629595643,0.02102909933249383,5944988.0,6091.39013671875,24016.01953125,195.2737956327033,116.29959972068124
2026-04-16,0.40968914629595643,0.05293790795052142,5944988.0,6226.0498046875,24102.69921875,199.59062707720207,116.71935341662768
2026-04-17,0.4571696342205861,0.04284025594270397,5954205.0,6191.919921875,24468.48046875,198.49651364632496,118.49067996410056
2026-04-20,0.4571696342205861,0.09682317629949831,5954205.0,6219.08984375,24404.390625,199.3675092076819,118.18031949139244
2026-04-21,0.4571696342205861,0.09382968517958507,5954205.0,6388.47021484375,24259.9609375,204.79739421369612,117.48090655070192
2026-04-22,0.4571696342205861,0.09439414818615473,5954205.0,6417.93017578125,24657.5703125,205.74180234752745,119.40636347738037
2026-04-23,0.4571696342205861,0.07832500166562799,5954205.0,6475.81005859375,24438.5,207.59727772406623,118.34549701608846
2026-04-24,0.575402362276322,0.05281010843216724,5701369.0,6475.6298828125,24836.599609375,207.59150176687157,120.27332794406664
2026-04-27,0.575402362276322,0.04659875098175986,5701369.0,6615.02978515625,24887.099609375,212.06029254049216,120.5178784524576
2026-04-28,0.575402362276322,0.04618391930619344,5701369.0,6641.02001953125,24663.80078125,212.8934704525744,119.43653504768386
2026-04-29,0.575402362276322,0.11614952721875914,5701369.0,6690.89990234375,24673.240234375,214.49248706846927,119.48224639541952
2026-04-30,0.575402362276322,0.09363262423724973,5701369.0,6598.8701171875,24892.310546875,211.54225648803177,120.54311285671142
2026-05-01,0.5591514215136008,0.09752351227346895,5717414.0,,25114.439453125,,121.61879081615233
